date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:34:39	34725/34725	---M--	200	added ('OK')	image/png	etag:%2287a5-5a5a73989b1c0%22	http://jx2.info/wp-content/themes/VLTK2/images/logo.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/logo.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:34:41	5090/5090	---M--	200	added ('OK')	image/png	etag:%2213e2-5a55733b83000%22	http://jx2.info/wp-content/themes/VLTK2/images/active.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/active.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:34:41	1954/1954	---M--	200	added ('OK')	image/png	etag:%227a2-5a547558b3200%22	http://jx2.info/wp-content/themes/VLTK2/images/index-layer-18.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/index-layer-18.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:34:56	129014/129014	---M--	200	added ('OK')	image/png	etag:%221f7f6-5a5a6081fa8c0%22	http://jx2.info/wp-content/themes/VLTK2/images/nav.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/nav.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:35:00	768272/768272	---M--	200	added ('OK')	image/jpeg	etag:%22bb910-5bf24af571140%22	http://jx2.info/wp-content/uploads/2021/04/landing-banner-tet.jpg	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/uploads/2021/04/landing-banner-tet.jpg	(from http://jx2.info/)
18:35:04	48454/48454	---M--	200	added ('OK')	image/png	etag:%22bd46-5a5739c8f1c80%22	http://jx2.info/wp-content/themes/VLTK2/images/registration.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/registration.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:35:08	48530/48530	---M--	200	added ('OK')	image/png	etag:%22bd92-5a57383496280%22	http://jx2.info/wp-content/themes/VLTK2/images/Reloadcard.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/Reloadcard.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:35:10	6389/6389	---M--	200	added ('OK')	image/png	etag:%2218f5-5a56aaf8e2c80%22	http://jx2.info/wp-content/themes/VLTK2/images/service_pic.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/service_pic.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:35:12	48063/48063	---M--	200	added ('OK')	image/jpeg	etag:%22bbbf-5a572b77f95c0%22	http://jx2.info/wp-content/themes/VLTK2/images/game_service_bg.jpg	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/game_service_bg.jpg	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:35:16	219264/219264	---M--	200	added ('OK')	image/png	etag:%2235880-5a56e9e195840%22	http://jx2.info/wp-content/themes/VLTK2/images/download.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/download.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:35:17	43452/43452	---M--	200	added ('OK')	image/jpeg	etag:%22a9bc-5a56ad28b1540%22	http://jx2.info/wp-content/themes/VLTK2/images/btn-camnang.jpg	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/btn-camnang.jpg	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:35:22	29516/29516	---M--	200	added ('OK')	image/png	etag:%22734c-5a56f238dc600%22	http://jx2.info/wp-content/themes/VLTK2/images/char-link-end.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/char-link-end.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:35:28	94449/94449	---M--	200	added ('OK')	image/jpeg	etag:%22170f1-5a56aec2c5cc0%22	http://jx2.info/wp-content/themes/VLTK2/images/bg-btn-support.jpg	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/bg-btn-support.jpg	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:36:06	306522/306522	---M--	200	added ('OK')	image/png	etag:%224ad5a-5a554817f6900%22	http://jx2.info/wp-content/themes/VLTK2/images/bg-char.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/bg-char.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:36:10	300130/300130	---M--	200	added ('OK')	image/png	etag:%2249462-5a5550cacaec0%22	http://jx2.info/wp-content/themes/VLTK2/images/menpai-0.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/menpai-0.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:36:21	885456/885456	---M--	200	added ('OK')	image/jpeg	etag:%22d82d0-5a50bfd554340%22	http://jx2.info/wp-content/themes/VLTK2/images/bg.jpg	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/bg.jpg	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:36:37	427537/427537	---M--	200	added ('OK')	image/png	etag:%2268611-5a5552ee33a40%22	http://jx2.info/wp-content/themes/VLTK2/images/menpai-1.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/menpai-1.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:36:49	238166/238166	---M--	200	added ('OK')	image/png	etag:%223a256-5a5553ffe8000%22	http://jx2.info/wp-content/themes/VLTK2/images/menpai-3.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/menpai-3.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:37:24	381433/381433	---M--	200	added ('OK')	image/png	etag:%225d1f9-5a55546f7c740%22	http://jx2.info/wp-content/themes/VLTK2/images/menpai-4.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/menpai-4.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:37:28	509098/509098	---M--	200	added ('OK')	image/png	etag:%227c4aa-5a5553534a8c0%22	http://jx2.info/wp-content/themes/VLTK2/images/menpai-2.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/menpai-2.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:37:32	343033/343033	---M--	200	added ('OK')	image/png	etag:%2253bf9-5a5554f500240%22	http://jx2.info/wp-content/themes/VLTK2/images/menpai-5.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/menpai-5.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:37:33	275088/275088	---M--	200	added ('OK')	image/png	etag:%2243290-5a55556494980%22	http://jx2.info/wp-content/themes/VLTK2/images/menpai-6.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/menpai-6.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:37:37	19340/19340	---M--	200	added ('OK')	image/png	etag:%224b8c-5a5a67219c940%22	http://jx2.info/wp-content/themes/VLTK2/images/share.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/share.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:37:39	11558/11558	---M--	200	added ('OK')	image/png	etag:%222d26-5a5a799ae1f00%22	http://jx2.info/wp-content/themes/VLTK2/images/logo-kingsoft.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/logo-kingsoft.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:37:41	8147/8147	---M--	200	added ('OK')	image/png	etag:%221fd3-5a5a77cc59bc0%22	http://jx2.info/wp-content/themes/VLTK2/images/logo-bnproduction.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/logo-bnproduction.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:37:54	80949/80949	---M--	200	added ('OK')	image/png	etag:%2213c35-5a50d359a0f00%22	http://jx2.info/wp-content/themes/VLTK2/images/special1.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/special1.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:38:09	92145/92145	---M--	200	added ('OK')	image/png	etag:%22167f1-5a50dbbc597c0%22	http://jx2.info/wp-content/themes/VLTK2/images/special2.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/special2.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:38:19	343515/343515	---M--	200	added ('OK')	image/png	etag:%2253ddb-5a5555b78cd40%22	http://jx2.info/wp-content/themes/VLTK2/images/menpai-7.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/menpai-7.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:38:22	79546/79546	---M--	200	added ('OK')	image/png	etag:%22136ba-5a50da8d14c40%22	http://jx2.info/wp-content/themes/VLTK2/images/special3.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/special3.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:38:23	3850/3850	---M--	200	added ('OK')	image/png	etag:%22f0a-5a50cb5edbb80%22	http://jx2.info/wp-content/themes/VLTK2/images/icon_h4.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/icon_h4.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:38:24	1113/1113	---M--	200	added ('OK')	image/gif	etag:%22459-5a2dd53dcba80%22	http://jx2.info/wp-content/themes/VLTK2/images/icon.gif	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/icon.gif	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:38:24	346261/346261	---M--	200	added ('OK')	image/png	etag:%2254895-5a55560a85100%22	http://jx2.info/wp-content/themes/VLTK2/images/menpai-8.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/menpai-8.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:38:24	2008/2008	---M--	200	added ('OK')	image/png	etag:%227d8-5a5336a7c4f00%22	http://jx2.info/wp-content/themes/VLTK2/images/icon_h5.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/icon_h5.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:38:24	1085/1085	---M--	200	added ('OK')	image/gif	etag:%2243d-5a51a23afa680%22	http://jx2.info/wp-content/themes/VLTK2/images/line-news.gif	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/line-news.gif	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:38:25	228/228	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20May%202021%2011:34:04%20GMT	http://jx2.info/su-kien/ruoc-loc-don-xuan.html	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/su-kien/ruoc-loc-don-xuan.61.delayed	(from http://jx2.info/?page_id=45)
18:38:25	242/242	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20May%202021%2011:34:04%20GMT	http://jx2.info/su-kien/mung-nam-moi-2018/chuoi-su-kien.html	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/su-kien/mung-nam-moi-2018/chuoi-su-kien.html	(from http://jx2.info/?page_id=45)
18:38:33	93538/93538	---M--	200	added ('OK')	image/png	etag:%2216d62-5a50dc1322480%22	http://jx2.info/wp-content/themes/VLTK2/images/special4.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/special4.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:38:35	395206/395206	---M--	200	added ('OK')	image/png	etag:%22607c6-5a55568e20780%22	http://jx2.info/wp-content/themes/VLTK2/images/menpai-9.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/menpai-9.png	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:38:38	46889/46889	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:14%20GMT	http://jx2.info/?p=28	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index3c55.html	(from http://jx2.info/?page_id=45)
18:38:42	46854/46854	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:18%20GMT	http://jx2.info/?p=27	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index1c4a.html	(from http://jx2.info/?page_id=45)
18:38:43	51935/51935	---M--	200	added ('OK')	application/javascript	etag:%22cadf-5a559a4328540%22	http://jx2.info/wp-content/themes/VLTK2/js/jquery.bxslider.js	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/js/jquery.bxslider.js	(from http://jx2.info/?page_id=45)
18:38:46	48290/48290	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:21%20GMT	http://jx2.info/?cat=6	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexb0b7.html	(from http://jx2.info/?page_id=45)
18:38:48	46884/46884	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:23%20GMT	http://jx2.info/?p=26	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index88b9.html	(from http://jx2.info/?page_id=45)
18:38:51	46875/46875	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:25%20GMT	http://jx2.info/?p=25	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index970c.html	(from http://jx2.info/?page_id=45)
18:38:52	50919/50919	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:27%20GMT	http://jx2.info/?p=24	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index2cf9.html	(from http://jx2.info/?page_id=45)
18:38:55	46880/46880	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:31%20GMT	http://jx2.info/?p=23	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index40a0.html	(from http://jx2.info/?page_id=45)
18:38:58	55580/55580	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:31%20GMT	http://jx2.info/?page_id=45&paged=2	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexc2e4.html	(from http://jx2.info/?page_id=45)
18:38:59	46731/46731	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:35%20GMT	http://jx2.info/?cat=4	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexaa1e.html	(from http://jx2.info/?page_id=45)
18:38:59	2323/2323	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:34:38%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fpage_id%3D93	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexd7b2.json	(from http://jx2.info/?page_id=93)
18:39:02	51519/51519	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:38%20GMT	http://jx2.info/?p=15	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexa1ca.html	(from http://jx2.info/?cat=2)
18:39:02	353/353	---M--	200	added ('OK')	application/javascript	etag:%22161-5a4f6960e8f80%22	http://jx2.info/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-includes/js/zxcvbn-async.min5152.js	(from http://jx2.info/?page_id=93)
18:39:02	12313/12313	---MC-	200	added ('OK')	application/rss+xml	etag:%220e2871abf55bdcda7f3e296c67eb0945%22	http://jx2.info/?feed=rss2&cat=2	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexb63a.html	(from http://jx2.info/?cat=2)
18:39:04	766/766	---M--	200	added ('OK')	application/javascript	etag:%222fe-5a4f695483240%22	http://jx2.info/wp-admin/js/password-strength-meter.min.js?ver=5.4.1	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-admin/js/password-strength-meter.minc225.js	(from http://jx2.info/?page_id=93)
18:39:06	46938/46938	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:41%20GMT	http://jx2.info/?p=14	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index0b69.html	(from http://jx2.info/?cat=2)
18:39:07	46991/46991	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:43%20GMT	http://jx2.info/?p=13	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index2dc4.html	(from http://jx2.info/?cat=2)
18:39:09	51481/51481	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:45%20GMT	http://jx2.info/?p=8	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index2df4.html	(from http://jx2.info/?cat=2)
18:39:09	2329/2329	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:34:46%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fpage_id%3D94	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexc4f9.json	(from http://jx2.info/?page_id=94)
18:39:12	6332/6332	---M--	200	added ('OK')	application/rss+xml	etag:%220e2871abf55bdcda7f3e296c67eb0945%22	http://jx2.info/?feed=rss2&cat=7	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index00fd.html	(from http://jx2.info/?cat=7)
18:39:12	48894/48894	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:48%20GMT	http://jx2.info/?p=7	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexc4f7.html	(from http://jx2.info/?cat=2)
18:39:15	47082/47082	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:52%20GMT	http://jx2.info/?p=10	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index64b4.html	(from http://jx2.info/?cat=3)
18:39:16	238326/238326	---M--	200	added ('OK')	application/javascript	etag:%223a2f6-506883827bac0%22	http://jx2.info/wp-content/themes/VLTK2/js/jquery-ui.min.js	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/js/jquery-ui.min.js	(from http://jx2.info/?page_id=45)
18:39:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20May%202021%2011:34:55%20GMT	http://jx2.info/?p=93	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index36d4.html	(from http://jx2.info/?page_id=93)
18:39:18	52763/52763	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:34:54%20GMT	http://jx2.info/?p=9	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexb5fb.html	(from http://jx2.info/?cat=3)
18:39:19	2344/2344	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:34:56%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fpage_id%3D96	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index39f5.json	(from http://jx2.info/?page_id=96)
18:39:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20May%202021%2011:34:58%20GMT	http://jx2.info/?p=96	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index6f72.html	(from http://jx2.info/?page_id=96)
18:39:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20May%202021%2011:34:58%20GMT	http://jx2.info/?p=94	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index65d2.html	(from http://jx2.info/?page_id=94)
18:39:20	788/788	---M--	200	added ('OK')	application/rss+xml	etag:%22cf1ceb0673b7ca063b7d5ae52daeef3e%22	http://jx2.info/?feed=rss2&p=186	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexee6e.html	(from http://jx2.info/?p=186)
18:39:20	2460/2460	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:34:58%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fp%3D186	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index9d54.json	(from http://jx2.info/?p=186)
18:39:20	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Sat,%2022%20May%202021%2011:34:59%20GMT	http://jx2.info/xmlrpc.php	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/xmlrpc.php	(from http://jx2.info/?p=186)
18:39:20	348/348	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/t33/1/16/2705.png	C:/My%20Web%20Sites/http___jx2.info_/static.xx.fbcdn.net/images/emoji.php/v9/t33/1/16/2705.png	(from http://jx2.info/?p=186)
18:39:20	43544/43544	---MC-	200	added ('OK')	application/rss+xml	etag:%220e2871abf55bdcda7f3e296c67eb0945%22	http://jx2.info/?feed=rss2&cat=3	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index9020.html	(from http://jx2.info/?cat=3)
18:39:21	614/614	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/t1e/1/16/1f3f9.png	C:/My%20Web%20Sites/http___jx2.info_/static.xx.fbcdn.net/images/emoji.php/v9/t1e/1/16/1f3f9.png	(from http://jx2.info/?p=186)
18:39:21	343/343	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/t9e/1/16/27a1.png	C:/My%20Web%20Sites/http___jx2.info_/static.xx.fbcdn.net/images/emoji.php/v9/t9e/1/16/27a1.png	(from http://jx2.info/?p=186)
18:39:22	665/665	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/images/emoji.php/v9/t84/1/16/1f381.png	C:/My%20Web%20Sites/http___jx2.info_/static.xx.fbcdn.net/images/emoji.php/v9/t84/1/16/1f381.png	(from http://jx2.info/?p=186)
18:39:23	2420/2420	---M--	200	added ('OK')	application/javascript	etag:%22974-5a4f695b30200%22	http://jx2.info/wp-includes/js/comment-reply.min.js?ver=5.4.1	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-includes/js/comment-reply.minc225.js	(from http://jx2.info/?p=186)
18:39:23	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2022%20May%202021%2011:35:02%20GMT	http://jx2.info/?page_id=99/admin/	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexbe33.html	(from http://jx2.info/?p=186)
18:39:23	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2022%20May%202021%2011:35:02%20GMT	http://jx2.info/?page_id=99/admin	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexaefa.html	(from http://jx2.info/?p=186)
18:39:24	2388/2388	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:35:03%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fp%3D196	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index9d05.json	(from http://jx2.info/?p=196)
18:39:25	774/774	---M--	200	added ('OK')	application/rss+xml	etag:%22cf1ceb0673b7ca063b7d5ae52daeef3e%22	http://jx2.info/?feed=rss2&p=196	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index9786.html	(from http://jx2.info/?p=196)
18:39:26	2532/2532	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:35:04%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fp%3D168	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index2477.json	(from http://jx2.info/?p=168)
18:39:27	814/814	---M--	200	added ('OK')	application/rss+xml	etag:%22cf1ceb0673b7ca063b7d5ae52daeef3e%22	http://jx2.info/?feed=rss2&p=168	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index3e90.html	(from http://jx2.info/?p=168)
18:39:27	6853/6853	---M--	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:35:06%20GMT	http://jx2.info/napthe/	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/napthe/index.html	(from http://jx2.info/?p=168)
18:39:28	39907/39907	---M--	200	added ('OK')	image/png	etag:%229be3-5bf3ad723a880%22	http://jx2.info/wp-content/uploads/2021/04/unnamed-2_uwp_avatar_thumb.png	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/uploads/2021/04/unnamed-2_uwp_avatar_thumb.png	(from http://jx2.info/?p=186)
18:39:28	2433/2433	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:35:06%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fp%3D210	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index705e.json	(from http://jx2.info/?p=210)
18:39:28	781/781	---M--	200	added ('OK')	application/rss+xml	etag:%22cf1ceb0673b7ca063b7d5ae52daeef3e%22	http://jx2.info/?feed=rss2&p=210	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index1ebd.html	(from http://jx2.info/?p=210)
18:39:28	57682/57682	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Apr%202021%2009:01:03%20GMT	https://scontent.fsgn3-1.fna.fbcdn.net/v/t1.6435-9/175549260_1151656651914712_2591509276719228915_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=730e14&_nc_ohc=VoDVe9wAxRcAX_6mA4t&tn=wofsUNy-DTl3HoJQ&_nc_ht=scontent.fsgn3-1.fna&oh=b18bee0233977e7d44f3e769e4cc7464&oe=60ADE3A3	C:/My%20Web%20Sites/http___jx2.info_/scontent.fsgn3-1.fna.fbcdn.net/v/t1.6435-9/175549260_1151656651914712_2591509276719228915_nde90.jpg	(from http://jx2.info/?p=186)
18:39:29	2263/2263	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:35:07%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fp%3D32	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index10f8.json	(from http://jx2.info/?p=32)
